strike,open_interest.yt,open_interest.td,OI_Dollar.yt,OI_Dollar.td,Date.td,expiry.td,diff_oi,diff_oi_d,pct
340,20845,1367,1459.15,150.37,2023-07-21,2023-08-25,-19478,-1308.78,-8.7037307973665
340,1367,1113,150.37,11.13,2023-07-21,2023-07-28,-254,-139.24,-12.5103324348607
340,1367,45,150.37,1.35,2023-07-21,2023-08-04,-1322,-149.02,-110.385185185185
340,1367,1239,150.37,61.95,2023-07-21,2023-08-11,-128,-88.42,-1.4272800645682
340,1367,20842,150.37,1875.78,2023-07-21,2023-08-18,19475,1725.41,0.919836014884475
340,1367,1367,150.37,150.37,2023-07-21,2023-08-25,0,0,0
345,1700,1700,17,17,2023-07-21,2023-07-28,0,0,0
345,1700,379,17,11.37,2023-07-21,2023-08-04,-1321,-5.63,-0.495162708883026
345,1700,253,17,12.65,2023-07-21,2023-08-11,-1447,-4.35,-0.343873517786561
345,1700,13086,17,1308.6,2023-07-21,2023-08-18,11386,1291.6,0.987009017270365
345,1700,613,17,91.95,2023-07-21,2023-08-25,-1087,74.95,0.815116911364872
345,379,1700,11.37,17,2023-07-21,2023-07-28,1321,5.63,0.331176470588235
345,379,379,11.37,11.37,2023-07-21,2023-08-04,0,0,0
345,379,253,11.37,12.65,2023-07-21,2023-08-11,-126,1.28,0.101185770750988
345,379,13086,11.37,1308.6,2023-07-21,2023-08-18,12707,1297.23,0.991311325080239
345,379,613,11.37,91.95,2023-07-21,2023-08-25,234,80.58,0.876345840130506
345,253,1700,12.65,17,2023-07-21,2023-07-28,1447,4.35,0.255882352941176
345,253,379,12.65,11.37,2023-07-21,2023-08-04,126,-1.28,-0.112576956904134
345,253,253,12.65,12.65,2023-07-21,2023-08-11,0,0,0
345,253,13086,12.65,1308.6,2023-07-21,2023-08-18,12833,1295.95,0.990333180498242
345,253,613,12.65,91.95,2023-07-21,2023-08-25,360,79.3,0.862425231103861
345,13080,1700,1177.2,17,2023-07-21,2023-07-28,-11380,-1160.2,-68.2470588235294
345,13080,379,1177.2,11.37,2023-07-21,2023-08-04,-12701,-1165.83,-102.53562005277
345,13080,253,1177.2,12.65,2023-07-21,2023-08-11,-12827,-1164.55,-92.0592885375494
345,13080,13086,1177.2,1308.6,2023-07-21,2023-08-18,6,131.4,0.10041265474553
345,13080,613,1177.2,91.95,2023-07-21,2023-08-25,-12467,-1085.25,-11.8026101141925
345,611,1700,79.43,17,2023-07-21,2023-07-28,1089,-62.43,-3.67235294117647
345,611,379,79.43,11.37,2023-07-21,2023-08-04,-232,-68.06,-5.98592788038698
345,611,253,79.43,12.65,2023-07-21,2023-08-11,-358,-66.78,-5.27905138339921
345,611,13086,79.43,1308.6,2023-07-21,2023-08-18,12475,1229.17,0.939301543634418
345,611,613,79.43,91.95,2023-07-21,2023-08-25,2,12.52,0.136160957041871
350,44225,44225,884.5,884.5,2023-07-21,2023-07-28,0,0,0
350,44225,371,884.5,14.84,2023-07-21,2023-08-04,-43854,-869.66,-58.6024258760108
350,44225,7855,884.5,471.3,2023-07-21,2023-08-11,-36370,-413.2,-0.876723955018035
350,44225,47723,884.5,5249.53,2023-07-21,2023-08-18,3498,4365.03,0.831508725543049
350,44225,54172,884.5,8125.8,2023-07-21,2023-08-25,9947,7241.3,0.891149179157745
350,357,44225,14.28,884.5,2023-07-21,2023-07-28,43868,870.22,0.983855285472018
350,357,371,14.28,14.84,2023-07-21,2023-08-04,14,0.559999999999999,0.0377358490566037
350,357,7855,14.28,471.3,2023-07-21,2023-08-11,7498,457.02,0.969700827498409
350,357,47723,14.28,5249.53,2023-07-21,2023-08-18,47366,5235.25,0.997279756473437
350,357,54172,14.28,8125.8,2023-07-21,2023-08-25,53815,8111.52,0.998242634571365
350,7859,44225,471.54,884.5,2023-07-21,2023-07-28,36366,412.96,0.466885245901639
350,7859,371,471.54,14.84,2023-07-21,2023-08-04,-7488,-456.7,-30.7749326145553
350,7859,7855,471.54,471.3,2023-07-21,2023-08-11,-4,-0.240000000000009,-0.000509229789942731
350,7859,47723,471.54,5249.53,2023-07-21,2023-08-18,39864,4777.99,0.910174815650163
350,7859,54172,471.54,8125.8,2023-07-21,2023-08-25,46313,7654.26,0.941970021413276
350,47227,44225,4722.7,884.5,2023-07-21,2023-07-28,-3002,-3838.2,-4.33940079140757
350,47227,371,4722.7,14.84,2023-07-21,2023-08-04,-46856,-4707.86,-317.241239892183
350,47227,7855,4722.7,471.3,2023-07-21,2023-08-11,-39372,-4251.4,-9.02058137067685
350,47227,47723,4722.7,5249.53,2023-07-21,2023-08-18,496,526.83,0.100357555819283
350,47227,54172,4722.7,8125.8,2023-07-21,2023-08-25,6945,3403.1,0.418801841049497
350,54171,44225,8125.65,884.5,2023-07-21,2023-07-28,-9946,-7241.15,-8.18671565856416
350,54171,371,8125.65,14.84,2023-07-21,2023-08-04,-53800,-8110.81,-546.550539083558
350,54171,7855,8125.65,471.3,2023-07-21,2023-08-11,-46316,-7654.35,-16.2409293443666
350,54171,47723,8125.65,5249.53,2023-07-21,2023-08-18,-6448,-2876.12,-0.547881429385107
350,54171,54172,8125.65,8125.8,2023-07-21,2023-08-25,1,0.149999999999636,1.84597208889754e-05
355,17696,17696,353.92,353.92,2023-07-21,2023-07-28,0,0,0
355,17696,10282,353.92,411.28,2023-07-21,2023-08-04,-7414,57.36,0.139467029760747
355,17696,30,353.92,2.4,2023-07-21,2023-08-11,-17666,-351.52,-146.466666666667
355,17696,65382,353.92,7192.02,2023-07-21,2023-08-18,47686,6838.1,0.950789903253884
355,17696,800,353.92,144,2023-07-21,2023-08-25,-16896,-209.92,-1.45777777777778
355,10280,17696,411.2,353.92,2023-07-21,2023-07-28,7416,-57.28,-0.161844484629295
355,10280,10282,411.2,411.28,2023-07-21,2023-08-04,2,0.0800000000000409,0.000194514685858882
355,10280,30,411.2,2.4,2023-07-21,2023-08-11,-10250,-408.8,-170.333333333333
355,10280,65382,411.2,7192.02,2023-07-21,2023-08-18,55102,6780.82,0.942825520507451
355,10280,800,411.2,144,2023-07-21,2023-08-25,-9480,-267.2,-1.85555555555556
355,29,17696,2.9,353.92,2023-07-21,2023-07-28,17667,351.02,0.991806057866184
355,29,10282,2.9,411.28,2023-07-21,2023-08-04,10253,408.38,0.992948842637619
355,29,30,2.9,2.4,2023-07-21,2023-08-11,1,-0.5,-0.208333333333334
355,29,65382,2.9,7192.02,2023-07-21,2023-08-18,65353,7189.12,0.999596775314863
355,29,800,2.9,144,2023-07-21,2023-08-25,771,141.1,0.979861111111111
355,65355,17696,5881.95,353.92,2023-07-21,2023-07-28,-47659,-5528.03,-15.6194337703436
355,65355,10282,5881.95,411.28,2023-07-21,2023-08-04,-55073,-5470.67,-13.3015707060883
355,65355,30,5881.95,2.4,2023-07-21,2023-08-11,-65325,-5879.55,-2449.8125
355,65355,65382,5881.95,7192.02,2023-07-21,2023-08-18,27,1310.07,0.182156056295728
355,65355,800,5881.95,144,2023-07-21,2023-08-25,-64555,-5737.95,-39.846875
355,800,17696,144,353.92,2023-07-21,2023-07-28,16896,209.92,0.593128390596745
355,800,10282,144,411.28,2023-07-21,2023-08-04,9482,267.28,0.649873565454192
355,800,30,144,2.4,2023-07-21,2023-08-11,-770,-141.6,-59
355,800,65382,144,7192.02,2023-07-21,2023-08-18,64582,7048.02,0.979977808738018
355,800,800,144,144,2023-07-21,2023-08-25,0,0,0
360,36884,36934,737.68,738.68,2023-07-21,2023-07-28,50,1,0.00135376617750582
360,36884,36099,737.68,1804.95,2023-07-21,2023-08-04,-785,1067.27,0.591301698107981
360,36884,859,737.68,68.72,2023-07-21,2023-08-11,-36025,-668.96,-9.73457508731083
360,36884,26708,737.68,3739.12,2023-07-21,2023-08-18,-10176,3001.44,0.802712937803548
360,36884,38,737.68,6.84,2023-07-21,2023-08-25,-36846,-730.84,-106.847953216374
360,36099,36934,1443.96,738.68,2023-07-21,2023-07-28,835,-705.28,-0.954784209671305
360,36099,36099,1443.96,1804.95,2023-07-21,2023-08-04,0,360.99,0.2
360,36099,859,1443.96,68.72,2023-07-21,2023-08-11,-35240,-1375.24,-20.0122235157159
360,36099,26708,1443.96,3739.12,2023-07-21,2023-08-18,-9391,2295.16,0.613823573461135
360,36099,38,1443.96,6.84,2023-07-21,2023-08-25,-36061,-1437.12,-210.105263157895
360,859,36934,68.72,738.68,2023-07-21,2023-07-28,36075,669.96,0.9069691882818
360,859,36099,68.72,1804.95,2023-07-21,2023-08-04,35240,1736.23,0.961926923183468
360,859,859,68.72,68.72,2023-07-21,2023-08-11,0,0,0
360,859,26708,68.72,3739.12,2023-07-21,2023-08-18,25849,3670.4,0.981621344059565
360,859,38,68.72,6.84,2023-07-21,2023-08-25,-821,-61.88,-9.04678362573099
360,26727,36934,3474.51,738.68,2023-07-21,2023-07-28,10207,-2735.83,-3.70367412140575
360,26727,36099,3474.51,1804.95,2023-07-21,2023-08-04,9372,-1669.56,-0.924989611900607
360,26727,859,3474.51,68.72,2023-07-21,2023-08-11,-25868,-3405.79,-49.5603899883586
360,26727,26708,3474.51,3739.12,2023-07-21,2023-08-18,-19,264.61,0.0707679881897345
360,26727,38,3474.51,6.84,2023-07-21,2023-08-25,-26689,-3467.67,-506.969298245614
360,38,36934,6.84,738.68,2023-07-21,2023-07-28,36896,731.84,0.99074023934586
360,38,36099,6.84,1804.95,2023-07-21,2023-08-04,36061,1798.11,0.996210421341311
360,38,859,6.84,68.72,2023-07-21,2023-08-11,821,61.88,0.90046565774156
360,38,26708,6.84,3739.12,2023-07-21,2023-08-18,26670,3732.28,0.998170692569374
360,38,38,6.84,6.84,2023-07-21,2023-08-25,0,0,0
365,70424,70427,2112.72,1408.54,2023-07-21,2023-07-28,3,-704.18,-0.499936104051003
365,70424,6206,2112.72,310.3,2023-07-21,2023-08-04,-64218,-1802.42,-5.80863680309378
365,70424,54149,2112.72,4873.41,2023-07-21,2023-08-11,-16275,2760.69,0.566480144293216
365,70424,36533,2112.72,5479.95,2023-07-21,2023-08-18,-33891,3367.23,0.614463635617113
365,70424,70748,2112.72,16979.52,2023-07-21,2023-08-25,324,14866.8,0.875572454344999
365,6206,70427,310.3,1408.54,2023-07-21,2023-07-28,64221,1098.24,0.779700966958695
365,6206,6206,310.3,310.3,2023-07-21,2023-08-04,0,0,0
365,6206,54149,310.3,4873.41,2023-07-21,2023-08-11,47943,4563.11,0.936327951065065
365,6206,36533,310.3,5479.95,2023-07-21,2023-08-18,30327,5169.65,0.94337539576091
365,6206,70748,310.3,16979.52,2023-07-21,2023-08-25,64542,16669.22,0.981725042875181
365,54080,70427,4867.2,1408.54,2023-07-21,2023-07-28,16347,-3458.66,-2.45549292174876
365,54080,6206,4867.2,310.3,2023-07-21,2023-08-04,-47874,-4556.9,-14.6854656783758
365,54080,54149,4867.2,4873.41,2023-07-21,2023-08-11,69,6.21000000000004,0.00127426175921994
365,54080,36533,4867.2,5479.95,2023-07-21,2023-08-18,-17547,612.75,0.111816713656146
365,54080,70748,4867.2,16979.52,2023-07-21,2023-08-25,16668,12112.32,0.713348787244869
365,36521,70427,4747.73,1408.54,2023-07-21,2023-07-28,33906,-3339.19,-2.37067459923041
365,36521,6206,4747.73,310.3,2023-07-21,2023-08-04,-30315,-4437.43,-14.300451176281
365,36521,54149,4747.73,4873.41,2023-07-21,2023-08-11,17628,125.679999999999,0.025788923977256
365,36521,36533,4747.73,5479.95,2023-07-21,2023-08-18,12,732.219999999999,0.133618007463572
365,36521,70748,4747.73,16979.52,2023-07-21,2023-08-25,34227,12231.79,0.720384910763084
365,70737,70427,14854.77,1408.54,2023-07-21,2023-07-28,-310,-13446.23,-9.54621806977438
365,70737,6206,14854.77,310.3,2023-07-21,2023-08-04,-64531,-14544.47,-46.8722848855946
365,70737,54149,14854.77,4873.41,2023-07-21,2023-08-11,-16588,-9981.36,-2.04812646586271
365,70737,36533,14854.77,5479.95,2023-07-21,2023-08-18,-34204,-9374.82,-1.71074918566775
365,70737,70748,14854.77,16979.52,2023-07-21,2023-08-25,11,2124.75,0.125136046248657
370,35786,35786,1073.58,715.72,2023-07-21,2023-07-28,0,-357.86,-0.5
370,35786,4703,1073.58,282.18,2023-07-21,2023-08-04,-31083,-791.4,-2.80459281309802
370,35786,990,1073.58,99,2023-07-21,2023-08-11,-34796,-974.58,-9.84424242424242
370,35786,137506,1073.58,24751.08,2023-07-21,2023-08-18,101720,23677.5,0.956624923033662
370,35786,587,1073.58,158.49,2023-07-21,2023-08-25,-35199,-915.09,-5.7738027635813
370,4698,35786,281.88,715.72,2023-07-21,2023-07-28,31088,433.84,0.606158833063209
370,4698,4703,281.88,282.18,2023-07-21,2023-08-04,5,0.300000000000011,0.00106315118009785
370,4698,990,281.88,99,2023-07-21,2023-08-11,-3708,-182.88,-1.84727272727273
370,4698,137506,281.88,24751.08,2023-07-21,2023-08-18,132808,24469.2,0.988611406047736
370,4698,587,281.88,158.49,2023-07-21,2023-08-25,-4111,-123.39,-0.778534923339012
370,888,35786,79.92,715.72,2023-07-21,2023-07-28,34898,635.8,0.888336220868496
370,888,4703,79.92,282.18,2023-07-21,2023-08-04,3815,202.26,0.716776525621943
370,888,990,79.92,99,2023-07-21,2023-08-11,102,19.08,0.192727272727273
370,888,137506,79.92,24751.08,2023-07-21,2023-08-18,136618,24671.16,0.996771049990546
370,888,587,79.92,158.49,2023-07-21,2023-08-25,-301,78.57,0.495741056218058
370,137520,35786,22003.2,715.72,2023-07-21,2023-07-28,-101734,-21287.48,-29.7427485608897
370,137520,4703,22003.2,282.18,2023-07-21,2023-08-04,-132817,-21721.02,-76.9757601530938
370,137520,990,22003.2,99,2023-07-21,2023-08-11,-136530,-21904.2,-221.254545454545
370,137520,137506,22003.2,24751.08,2023-07-21,2023-08-18,-14,2747.88,0.111020610009745
370,137520,587,22003.2,158.49,2023-07-21,2023-08-25,-136933,-21844.71,-137.830210107893
370,584,35786,116.8,715.72,2023-07-21,2023-07-28,35202,598.92,0.836807690158162
370,584,4703,116.8,282.18,2023-07-21,2023-08-04,4119,165.38,0.586079807215253
370,584,990,116.8,99,2023-07-21,2023-08-11,406,-17.8,-0.17979797979798
370,584,137506,116.8,24751.08,2023-07-21,2023-08-18,136922,24634.28,0.995281014000197
370,584,587,116.8,158.49,2023-07-21,2023-08-25,3,41.69,0.26304498706543
374,2073,2073,331.68,352.41,2023-07-21,2023-08-18,0,20.73,0.0588235294117648
375,75426,75431,2262.78,2262.93,2023-07-21,2023-07-28,5,0.150000000000091,6.62857445878092e-05
375,75426,71360,2262.78,5708.8,2023-07-21,2023-08-04,-4066,3446.02,0.603632987668162
375,75426,1148,2262.78,137.76,2023-07-21,2023-08-11,-74278,-2125.02,-15.4255226480836
375,75426,32109,2262.78,6100.71,2023-07-21,2023-08-18,-43317,3837.93,0.629095629852919
375,75426,1219,2262.78,341.32,2023-07-21,2023-08-25,-74207,-1921.46,-5.62949724598617
375,71360,75431,3568,2262.93,2023-07-21,2023-07-28,4071,-1305.07,-0.576716911261064
375,71360,71360,3568,5708.8,2023-07-21,2023-08-04,0,2140.8,0.375
375,71360,1148,3568,137.76,2023-07-21,2023-08-11,-70212,-3430.24,-24.9001161440186
375,71360,32109,3568,6100.71,2023-07-21,2023-08-18,-39251,2532.71,0.415150039913387
375,71360,1219,3568,341.32,2023-07-21,2023-08-25,-70141,-3226.68,-9.45353334114614
375,1132,75431,124.52,2262.93,2023-07-21,2023-07-28,74299,2138.41,0.944973993892873
375,1132,71360,124.52,5708.8,2023-07-21,2023-08-04,70228,5584.28,0.978188060538116
375,1132,1148,124.52,137.76,2023-07-21,2023-08-11,16,13.24,0.096109175377468
375,1132,32109,124.52,6100.71,2023-07-21,2023-08-18,30977,5976.19,0.979589260922089
375,1132,1219,124.52,341.32,2023-07-21,2023-08-25,87,216.8,0.635181061760225
375,32112,75431,5780.16,2262.93,2023-07-21,2023-07-28,43319,-3517.23,-1.55428139624292
375,32112,71360,5780.16,5708.8,2023-07-21,2023-08-04,39248,-71.3599999999997,-0.0124999999999999
375,32112,1148,5780.16,137.76,2023-07-21,2023-08-11,-30964,-5642.4,-40.9581881533101
375,32112,32109,5780.16,6100.71,2023-07-21,2023-08-18,-3,320.55,0.0525430646596872
375,32112,1219,5780.16,341.32,2023-07-21,2023-08-25,-30893,-5438.84,-15.9347240126567
375,1217,75431,316.42,2262.93,2023-07-21,2023-07-28,74214,1946.51,0.860172431316921
375,1217,71360,316.42,5708.8,2023-07-21,2023-08-04,70143,5392.38,0.944573290358744
375,1217,1148,316.42,137.76,2023-07-21,2023-08-11,-69,-178.66,-1.2968931475029
375,1217,32109,316.42,6100.71,2023-07-21,2023-08-18,30892,5784.29,0.948133905725727
375,1217,1219,316.42,341.32,2023-07-21,2023-08-25,2,24.9,0.0729520684401735
376,17091,17108,3247.29,3592.68,2023-07-21,2023-08-18,17,345.39,0.0961371455292428
378,7359,7359,1177.44,1471.8,2023-07-21,2023-08-18,0,294.36,0.2
380,70969,70954,2838.76,2128.62,2023-07-21,2023-07-28,-15,-710.14,-0.333615206095968
380,70969,12100,2838.76,1089,2023-07-21,2023-08-04,-58869,-1749.76,-1.60675849403122
380,70969,111419,2838.76,15598.66,2023-07-21,2023-08-11,40450,12759.9,0.81801257287485
380,70969,73809,2838.76,16237.98,2023-07-21,2023-08-18,2840,13399.22,0.825177762258606
380,70969,18514,2838.76,5739.34,2023-07-21,2023-08-25,-52455,2900.58,0.505385636675994
380,12100,70954,847,2128.62,2023-07-21,2023-07-28,58854,1281.62,0.602089616747
380,12100,12100,847,1089,2023-07-21,2023-08-04,0,242,0.222222222222222
380,12100,111419,847,15598.66,2023-07-21,2023-08-11,99319,14751.66,0.945700464014217
380,12100,73809,847,16237.98,2023-07-21,2023-08-18,61709,15390.98,0.947838339497893
380,12100,18514,847,5739.34,2023-07-21,2023-08-25,6414,4892.34,0.85242205549767
380,111422,70954,13370.64,2128.62,2023-07-21,2023-07-28,-40468,-11242.02,-5.2813653916622
380,111422,12100,13370.64,1089,2023-07-21,2023-08-04,-99322,-12281.64,-11.2779063360882
380,111422,111419,13370.64,15598.66,2023-07-21,2023-08-11,-3,2228.02,0.142834063951647
380,111422,73809,13370.64,16237.98,2023-07-21,2023-08-18,-37613,2867.34,0.176582308883248
380,111422,18514,13370.64,5739.34,2023-07-21,2023-08-25,-92908,-7631.3,-1.32964765983545
380,73871,70954,14774.2,2128.62,2023-07-21,2023-07-28,-2917,-12645.58,-5.94074094953538
380,73871,12100,14774.2,1089,2023-07-21,2023-08-04,-61771,-13685.2,-12.5667584940312
380,73871,111419,14774.2,15598.66,2023-07-21,2023-08-11,37548,824.460000000001,0.0528545400694676
380,73871,73809,14774.2,16237.98,2023-07-21,2023-08-18,-62,1463.78,0.0901454491260612
380,73871,18514,14774.2,5739.34,2023-07-21,2023-08-25,-55357,-9034.86,-1.57419842699683
380,18500,70954,4995,2128.62,2023-07-21,2023-07-28,52454,-2866.38,-1.34659074893593
380,18500,12100,4995,1089,2023-07-21,2023-08-04,-6400,-3906,-3.58677685950413
380,18500,111419,4995,15598.66,2023-07-21,2023-08-11,92919,10603.66,0.679780186246767
380,18500,73809,4995,16237.98,2023-07-21,2023-08-18,55309,11242.98,0.692387846271519
380,18500,18514,4995,5739.34,2023-07-21,2023-08-25,14,744.34,0.129690870378824
381,5815,5850,988.55,1345.5,2023-07-21,2023-08-18,35,356.95,0.2652917131178
382,4769,4770,906.11,1097.1,2023-07-21,2023-08-18,1,190.99,0.174086227326588
383,0,0,0,0,2023-07-21,2023-07-28,0,0,
383,0,3281,0,787.44,2023-07-21,2023-08-18,3281,787.44,1
383,3281,0,623.39,0,2023-07-21,2023-07-28,-3281,-623.39,-Inf
383,3281,3281,623.39,787.44,2023-07-21,2023-08-18,0,164.05,0.208333333333333
384,0,2,0,0.08,2023-07-21,2023-07-28,2,0.08,1
384,0,2844,0,682.56,2023-07-21,2023-08-18,2844,682.56,1
384,2842,2,596.82,0.08,2023-07-21,2023-07-28,-2840,-596.74,-7459.25
384,2842,2844,596.82,682.56,2023-07-21,2023-08-18,2,85.74,0.125615330520394
385,18597,18597,743.88,743.88,2023-07-21,2023-07-28,0,0,0
385,18597,2821,743.88,253.89,2023-07-21,2023-08-04,-15776,-489.99,-1.92993028476899
385,18597,631,743.88,100.96,2023-07-21,2023-08-11,-17966,-642.92,-6.36806656101426
385,18597,67850,743.88,16284,2023-07-21,2023-08-18,49253,15540.12,0.954318349299926
385,18597,703,743.88,217.93,2023-07-21,2023-08-25,-17894,-525.95,-2.41338962052035
385,2817,18597,225.36,743.88,2023-07-21,2023-07-28,15780,518.52,0.69704791095338
385,2817,2821,225.36,253.89,2023-07-21,2023-08-04,4,28.53,0.112371499468274
385,2817,631,225.36,100.96,2023-07-21,2023-08-11,-2186,-124.4,-1.23217115689382
385,2817,67850,225.36,16284,2023-07-21,2023-08-18,65033,16058.64,0.986160648489315
385,2817,703,225.36,217.93,2023-07-21,2023-08-25,-2114,-7.43000000000001,-0.0340935162666912
385,607,18597,72.84,743.88,2023-07-21,2023-07-28,17990,671.04,0.902080980803355
385,607,2821,72.84,253.89,2023-07-21,2023-08-04,2214,181.05,0.713104100200874
385,607,631,72.84,100.96,2023-07-21,2023-08-11,24,28.12,0.278526148969889
385,607,67850,72.84,16284,2023-07-21,2023-08-18,67243,16211.16,0.995526897568165
385,607,703,72.84,217.93,2023-07-21,2023-08-25,96,145.09,0.66576423622264
385,67819,18597,15598.37,743.88,2023-07-21,2023-07-28,-49222,-14854.49,-19.9689331612626
385,67819,2821,15598.37,253.89,2023-07-21,2023-08-04,-64998,-15344.48,-60.4375123084801
385,67819,631,15598.37,100.96,2023-07-21,2023-08-11,-67188,-15497.41,-153.500495245642
385,67819,67850,15598.37,16284,2023-07-21,2023-08-18,31,685.629999999999,0.0421045197740113
385,67819,703,15598.37,217.93,2023-07-21,2023-08-25,-67116,-15380.44,-70.5751388060386
385,703,18597,217.93,743.88,2023-07-21,2023-07-28,17894,525.95,0.707036081088348
385,703,2821,217.93,253.89,2023-07-21,2023-08-04,2118,35.96,0.141636141636142
385,703,631,217.93,100.96,2023-07-21,2023-08-11,-72,-116.97,-1.15857765451664
385,703,67850,217.93,16284,2023-07-21,2023-08-18,67147,16066.07,0.986616924588553
385,703,703,217.93,217.93,2023-07-21,2023-08-25,0,0,0
386,23,23,1.15,1.15,2023-07-21,2023-07-28,0,0,0
386,23,2503,1.15,575.69,2023-07-21,2023-08-18,2480,574.54,0.998002397123452
386,2502,23,575.46,1.15,2023-07-21,2023-07-28,-2479,-574.31,-499.4
386,2502,2503,575.46,575.69,2023-07-21,2023-08-18,1,0.230000000000018,0.00039952057530966
387,10,10,0.4,0.4,2023-07-21,2023-07-28,0,0,0
387,10,8064,0.4,2177.28,2023-07-21,2023-08-18,8054,2176.88,0.999816284538507
387,8071,10,1775.62,0.4,2023-07-21,2023-07-28,-8061,-1775.22,-4438.05
387,8071,8064,1775.62,2177.28,2023-07-21,2023-08-18,-7,401.66,0.184477880658436
388,10,11,0.5,0.44,2023-07-21,2023-07-28,1,-0.06,-0.136363636363636
388,10,4781,0.5,1243.06,2023-07-21,2023-08-18,4771,1242.56,0.999597766801281
388,4781,11,956.2,0.44,2023-07-21,2023-07-28,-4770,-955.76,-2172.18181818182
388,4781,4781,956.2,1243.06,2023-07-21,2023-08-18,0,286.86,0.230769230769231
389,0,0,0,0,2023-07-21,2023-07-28,0,0,
389,0,2705,0,730.35,2023-07-21,2023-08-18,2705,730.35,1
389,2705,0,649.2,0,2023-07-21,2023-07-28,-2705,-649.2,-Inf
389,2705,2705,649.2,730.35,2023-07-21,2023-08-18,0,81.1500000000001,0.111111111111111
390,39718,39707,1985.9,1985.35,2023-07-21,2023-07-28,-11,-0.549999999999955,-0.000277029239176948
390,39718,38728,1985.9,3872.8,2023-07-21,2023-08-04,-990,1886.9,0.487218549886387
390,39718,758,1985.9,128.86,2023-07-21,2023-08-11,-38960,-1857.04,-14.4112990842775
390,39718,37575,1985.9,10521,2023-07-21,2023-08-18,-2143,8535.1,0.811244178310047
390,39718,4726,1985.9,1890.4,2023-07-21,2023-08-25,-34992,-95.5,-0.0505184088023699
390,35765,39707,3576.5,1985.35,2023-07-21,2023-07-28,3942,-1591.15,-0.801445588938978
390,35765,38728,3576.5,3872.8,2023-07-21,2023-08-04,2963,296.3,0.076507952902293
390,35765,758,3576.5,128.86,2023-07-21,2023-08-11,-35007,-3447.64,-26.7549278286512
390,35765,37575,3576.5,10521,2023-07-21,2023-08-18,1810,6944.5,0.660060830719513
390,35765,4726,3576.5,1890.4,2023-07-21,2023-08-25,-31039,-1686.1,-0.891927634363098
390,758,39707,128.86,1985.35,2023-07-21,2023-07-28,38949,1856.49,0.935094567708465
390,758,38728,128.86,3872.8,2023-07-21,2023-08-04,37970,3743.94,0.966726915926461
390,758,758,128.86,128.86,2023-07-21,2023-08-11,0,0,0
390,758,37575,128.86,10521,2023-07-21,2023-08-18,36817,10392.14,0.987752114817983
390,758,4726,128.86,1890.4,2023-07-21,2023-08-25,3968,1761.54,0.931834532374101
390,37657,39707,9414.25,1985.35,2023-07-21,2023-07-28,2050,-7428.9,-3.74185911803964
390,37657,38728,9414.25,3872.8,2023-07-21,2023-08-04,1071,-5541.45,-1.43086397438546
390,37657,758,9414.25,128.86,2023-07-21,2023-08-11,-36899,-9285.39,-72.0579698898029
390,37657,37575,9414.25,10521,2023-07-21,2023-08-18,-82,1106.75,0.105194373158445
390,37657,4726,9414.25,1890.4,2023-07-21,2023-08-25,-32931,-7523.85,-3.98003068133728
390,4693,39707,1642.55,1985.35,2023-07-21,2023-07-28,35014,342.8,0.17266476943612
390,4693,38728,1642.55,3872.8,2023-07-21,2023-08-04,34035,2230.25,0.575875335674447
390,4693,758,1642.55,128.86,2023-07-21,2023-08-11,-3935,-1513.69,-11.7467794505665
